instance	cell_type	group	function_color	provenance_color
_3933_	o31a_2		core_combinational	agent_written
_3934_	o31a_2		core_combinational	agent_written
_3935_	nand2_2		core_combinational	agent_written
_3936_	xnor2_2		core_combinational	agent_written
_3937_	or2_2		core_combinational	agent_written
_3938_	nand2_2		core_combinational	agent_written
_3939_	a21o_2		core_combinational	agent_written
_3940_	o211a_2		core_combinational	agent_written
_3941_	and2_2		core_combinational	agent_written
_3942_	xnor2_2		core_combinational	agent_written
_3943_	o21ai_2		core_combinational	agent_written
_3944_	xnor2_2		core_combinational	agent_written
_3945_	or2_2		core_combinational	agent_written
_3946_	o211a_2		core_combinational	agent_written
_3947_	a21oi_2		core_combinational	agent_written
_3948_	and3_2		core_combinational	agent_written
_3949_	inv_2		core_combinational	agent_written
_3950_	or2_2		core_combinational	agent_written
_3951_	o2111a_2		core_combinational	agent_written
_3952_	a21oi_2		core_combinational	agent_written
_3953_	o21a_2		core_combinational	agent_written
_3954_	xor2_2		core_combinational	agent_written
_3955_	or2_2		core_combinational	agent_written
_3956_	o211a_2		core_combinational	agent_written
_3957_	and2_2		core_combinational	agent_written
_3958_	nor2_2		core_combinational	agent_written
_3959_	nand2_2		core_combinational	agent_written
_3960_	xnor2_2		core_combinational	agent_written
_3961_	o21a_2		core_combinational	agent_written
_3962_	xnor2_2		core_combinational	agent_written
_3963_	nand2_2		core_combinational	agent_written
_3964_	o211a_2		core_combinational	agent_written
_3965_	xnor2_2		core_combinational	agent_written
_3966_	or2_2		core_combinational	agent_written
_3967_	o221ai_2		core_combinational	agent_written
_3968_	or3_2		core_combinational	agent_written
_3969_	o21ba_2		core_combinational	agent_written
_3970_	nand2_2		core_combinational	agent_written
_3971_	or2_2		core_combinational	agent_written
_3972_	and2_2		core_combinational	agent_written
_3973_	or2_2		core_combinational	agent_written
_3974_	o211a_2		core_combinational	agent_written
_3975_	xnor2_2		core_combinational	agent_written
_3976_	a21bo_2		core_combinational	agent_written
_3977_	nor2_2		core_combinational	agent_written
_3978_	and2_2		core_combinational	agent_written
_3979_	o21a_2		core_combinational	agent_written
_3980_	o31a_2		core_combinational	agent_written
_3981_	xnor2_2		core_combinational	agent_written
_3982_	o21ai_2		core_combinational	agent_written
_3983_	a2bb2o_2		core_combinational	agent_written
_3984_	xor2_2		core_combinational	agent_written
_3985_	or2_2		core_combinational	agent_written
_3986_	o211a_2		core_combinational	agent_written
_3987_	xnor2_2		core_combinational	agent_written
_3988_	o2bb2a_2		core_combinational	agent_written
_3989_	xnor2_2		core_combinational	agent_written
_3990_	o21ai_2		core_combinational	agent_written
_3991_	a21oi_2		core_combinational	agent_written
_3992_	xnor2_2		core_combinational	agent_written
_3993_	nor2_2		core_combinational	agent_written
_3994_	nor2_2		core_combinational	agent_written
_3995_	nand2_2		core_combinational	agent_written
_3996_	o21ai_2		core_combinational	agent_written
_3997_	and2b_2		core_combinational	agent_written
_3998_	a31oi_2		core_combinational	agent_written
_3999_	o311a_2		core_combinational	agent_written
_4000_	and2_2		core_combinational	agent_written
_4001_	nor2_2		core_combinational	agent_written
_4002_	o21ai_2		core_combinational	agent_written
_4003_	o211a_2		core_combinational	agent_written
_4004_	or2_2		core_combinational	agent_written
_4005_	nand2_2		core_combinational	agent_written
_4006_	nand2_2		core_combinational	agent_written
_4007_	a21o_2		core_combinational	agent_written
_4008_	nor2_2		core_combinational	agent_written
_4009_	and2_2		core_combinational	agent_written
_4010_	o21a_2		core_combinational	agent_written
_4011_	o31a_2		core_combinational	agent_written
_4012_	xnor2_2		core_combinational	agent_written
_4013_	o21a_2		core_combinational	agent_written
_4014_	o21ai_2		core_combinational	agent_written
_4015_	xor2_2		core_combinational	agent_written
_4016_	or2_2		core_combinational	agent_written
_4017_	o211a_2		core_combinational	agent_written
_4018_	xnor2_2		core_combinational	agent_written
_4019_	o2bb2a_2		core_combinational	agent_written
_4020_	xnor2_2		core_combinational	agent_written
_4021_	o21ai_2		core_combinational	agent_written
_4022_	a21oi_2		core_combinational	agent_written
_4023_	or2_2		core_combinational	agent_written
_4024_	nand2_2		core_combinational	agent_written
_4025_	nand2_2		core_combinational	agent_written
_4026_	nor2_2		core_combinational	agent_written
_4027_	o21a_2		core_combinational	agent_written
_4028_	a21o_2		core_combinational	agent_written
_4029_	inv_2		core_combinational	agent_written
_4030_	or3b_2		core_combinational	agent_written
_4031_	o21a_2		core_combinational	agent_written
_4032_	nand2_2		core_combinational	agent_written
_4033_	or2_2		core_combinational	agent_written
_4034_	a21o_2		core_combinational	agent_written
_4035_	o211a_2		core_combinational	agent_written
_4036_	xnor2_2		core_combinational	agent_written
_4037_	o21ai_2		core_combinational	agent_written
_4038_	xnor2_2		core_combinational	agent_written
_4039_	o21a_2		core_combinational	agent_written
_4040_	o21a_2		core_combinational	agent_written
_4041_	or2_2		core_combinational	agent_written
_4042_	nand2_2		core_combinational	agent_written
_4043_	nand2_2		core_combinational	agent_written
_4044_	o21ai_2		core_combinational	agent_written
_4045_	o31a_2		core_combinational	agent_written
_4046_	nand2_2		core_combinational	agent_written
_4047_	or2_2		core_combinational	agent_written
_4048_	a21o_2		core_combinational	agent_written
_4049_	o211a_2		core_combinational	agent_written
_4050_	xnor2_2		core_combinational	agent_written
_4051_	o21ai_2		core_combinational	agent_written
_4052_	nor2_2		core_combinational	agent_written
_4053_	and2_2		core_combinational	agent_written
_4054_	o21a_2		core_combinational	agent_written
_4055_	o31a_2		core_combinational	agent_written
_4056_	or2_2		core_combinational	agent_written
_4057_	nand2_2		core_combinational	agent_written
_4058_	nand2_2		core_combinational	agent_written
_4059_	or2_2		core_combinational	agent_written
_4060_	or3_2		core_combinational	agent_written
_4061_	o21ai_2		core_combinational	agent_written
_4062_	o221a_2		core_combinational	agent_written
_4063_	o31a_2		core_combinational	agent_written
_4064_	nand2_2		core_combinational	agent_written
_4065_	or2_2		core_combinational	agent_written
_4066_	a21o_2		core_combinational	agent_written
_4067_	o211a_2		core_combinational	agent_written
_4068_	xnor2_2		core_combinational	agent_written
_4069_	o21ai_2		core_combinational	agent_written
_4070_	o21ai_2		core_combinational	agent_written
_4071_	and2_2		core_combinational	agent_written
_4072_	o221a_2		core_combinational	agent_written
_4073_	or2_2		core_combinational	agent_written
_4074_	and3_2		core_combinational	agent_written
_4075_	nand2_2		core_combinational	agent_written
_4076_	nand2_2		core_combinational	agent_written
_4077_	o21ai_2		core_combinational	agent_written
_4078_	o31ai_2		core_combinational	agent_written
_4079_	xnor2_2		core_combinational	agent_written
_4080_	or2_2		core_combinational	agent_written
_4081_	o211a_2		core_combinational	agent_written
_4082_	xnor2_2		core_combinational	agent_written
_4083_	a21o_2		core_combinational	agent_written
_4084_	nor2_2		core_combinational	agent_written
_4085_	and2_2		core_combinational	agent_written
_4086_	o21a_2		core_combinational	agent_written
_4087_	o31a_2		core_combinational	agent_written
_4088_	xor2_2		core_combinational	agent_written
_4089_	or4_2		core_combinational	agent_written
_4090_	o21ai_2		core_combinational	agent_written
_4091_	or3_2		core_combinational	agent_written
_4092_	o211ai_2		core_combinational	agent_written
_4093_	or2_2		core_combinational	agent_written
_4094_	nand2_2		core_combinational	agent_written
_4095_	a21o_2		core_combinational	agent_written
_4096_	o211a_2		core_combinational	agent_written
_4097_	xor2_2		core_combinational	agent_written
_4098_	a22oi_2		core_combinational	agent_written
_4099_	a21o_2		core_combinational	agent_written
_4100_	nor2_2		core_combinational	agent_written
_4101_	o221a_2		core_combinational	agent_written
_4102_	xnor2_2		core_combinational	agent_written
_4103_	o21a_2		core_combinational	agent_written
_4104_	a31o_2		core_combinational	agent_written
_4105_	nor2_2		core_combinational	agent_written
_4106_	a21o_2		core_combinational	agent_written
_4107_	o221a_2		core_combinational	agent_written
_4108_	and2_2		core_combinational	agent_written
_4109_	and2_2		core_combinational	agent_written
_4110_	and2_2		core_combinational	agent_written
_4111_	and2_2		core_combinational	agent_written
_4112_	and2_2		core_combinational	agent_written
_4113_	and2_2		core_combinational	agent_written
_4114_	and2_2		core_combinational	agent_written
_4115_	and2_2		core_combinational	agent_written
_4116_	and2_2		core_combinational	agent_written
_4117_	and2_2		core_combinational	agent_written
_4118_	and2_2		core_combinational	agent_written
_4119_	and2_2		core_combinational	agent_written
_4120_	and2_2		core_combinational	agent_written
_4121_	and2_2		core_combinational	agent_written
_4122_	and2_2		core_combinational	agent_written
_4123_	and2_2		core_combinational	agent_written
_4124_	and2_2		core_combinational	agent_written
_4125_	and2_2		core_combinational	agent_written
_4126_	and2_2		core_combinational	agent_written
_4127_	and2_2		core_combinational	agent_written
_4128_	and2_2		core_combinational	agent_written
_4129_	and2_2		core_combinational	agent_written
_4130_	and2_2		core_combinational	agent_written
_4131_	and2_2		core_combinational	agent_written
_4132_	and2_2		core_combinational	agent_written
_4133_	and2_2		core_combinational	agent_written
_4134_	and2_2		core_combinational	agent_written
_4135_	and2_2		core_combinational	agent_written
_4136_	and2_2		core_combinational	agent_written
_4137_	and2_2		core_combinational	agent_written
_4138_	and2_2		core_combinational	agent_written
_4139_	and2_2		core_combinational	agent_written
_4140_	and2_2		core_combinational	agent_written
_4141_	o21a_2		core_combinational	agent_written
_4142_	and2b_2		core_combinational	agent_written
_4143_	nand2b_2		core_combinational	agent_written
_4144_	and2_2		core_combinational	agent_written
_4145_	nand2_2		core_combinational	agent_written
_4146_	o21a_2		core_combinational	agent_written
_4147_	nor2_2		core_combinational	agent_written
_4148_	nand2_2		core_combinational	agent_written
_4149_	or2_2		core_combinational	agent_written
_4150_	and3_2		core_combinational	agent_written
_4151_	a21o_2		core_combinational	agent_written
_4152_	nand2_2		core_combinational	agent_written
_4153_	and3_2		core_combinational	agent_written
_4154_	a31o_2		core_combinational	agent_written
_4155_	and3_2		core_combinational	agent_written
_4156_	nor2_2		core_combinational	agent_written
_4157_	or2_2		core_combinational	agent_written
_4158_	or2_2		core_combinational	agent_written
_4159_	o211a_2		core_combinational	agent_written
_4160_	or2_2		core_combinational	agent_written
_4161_	o211a_2		core_combinational	agent_written
_4162_	or3b_2		core_combinational	agent_written
_4163_	o21ai_2		core_combinational	agent_written
_4164_	a21oi_2		core_combinational	agent_written
_4165_	mux2_1		core_mux	agent_written
_4166_	and2_2		core_combinational	agent_written
_4167_	or2_2		core_combinational	agent_written
_4168_	o211a_2		core_combinational	agent_written
_4169_	mux2_1		core_mux	agent_written
_4170_	and2_2		core_combinational	agent_written
_4171_	or2_2		core_combinational	agent_written
_4172_	o211a_2		core_combinational	agent_written
_4173_	mux2_1		core_mux	agent_written
_4174_	and2_2		core_combinational	agent_written
_4175_	nor3b_2		core_combinational	agent_written
_4176_	or3b_2		core_combinational	agent_written
_4177_	or2_2		core_combinational	agent_written
_4178_	o211a_2		core_combinational	agent_written
_4179_	or2_2		core_combinational	agent_written
_4180_	o211a_2		core_combinational	agent_written
_4181_	nor2_2		core_combinational	agent_written
_4182_	or2_2		core_combinational	agent_written
_4183_	or2_2		core_combinational	agent_written
_4184_	o211a_2		core_combinational	agent_written
_4185_	nand2_2		core_combinational	agent_written
_4186_	o211a_2		core_combinational	agent_written
_4187_	or2_2		core_combinational	agent_written
_4188_	o211a_2		core_combinational	agent_written
_4189_	or2_2		core_combinational	agent_written
_4190_	o211a_2		core_combinational	agent_written
_4191_	or2_2		core_combinational	agent_written
_4192_	o211a_2		core_combinational	agent_written
_4193_	or2_2		core_combinational	agent_written
_4194_	o211a_2		core_combinational	agent_written
_4195_	or2_2		core_combinational	agent_written
_4196_	o211a_2		core_combinational	agent_written
_4197_	nand2_2		core_combinational	agent_written
_4198_	o211a_2		core_combinational	agent_written
_4199_	or2_2		core_combinational	agent_written
_4200_	o211a_2		core_combinational	agent_written
_4201_	or2_2		core_combinational	agent_written
_4202_	o211a_2		core_combinational	agent_written
_4203_	nor3b_2		core_combinational	agent_written
_4204_	or3b_2		core_combinational	agent_written
_4205_	or2_2		core_combinational	agent_written
_4206_	o211a_2		core_combinational	agent_written
_4207_	or2_2		core_combinational	agent_written
_4208_	o211a_2		core_combinational	agent_written
_4209_	and4bb_2		core_combinational	agent_written
_4210_	or3b_2		core_combinational	agent_written
_4211_	or2_2		core_combinational	agent_written
_4212_	o211a_2		core_combinational	agent_written
_4213_	or2_2		core_combinational	agent_written
_4214_	o211a_2		core_combinational	agent_written
_4215_	or2_2		core_combinational	agent_written
